order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3
1330,761,4,2018-01-04,2018-01-05,2018-01-07,2,7
1331,1122,4,2018-01-05,2018-01-06,2018-01-08,2,6
1332,256,4,2018-01-06,2018-01-07,2018-01-09,2,7
1333,203,4,2018-01-06,2018-01-07,2018-01-07,3,8
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6
1335,955,4,2018-01-07,2018-01-08,2018-01-08,2,7
1336,904,4,2018-01-09,2018-01-10,2018-01-12,1,2
1337,970,4,2018-01-09,2018-01-12,2018-01-12,2,7
1338,905,4,2018-01-10,2018-01-11,2018-01-13,2,6
1339,580,4,2018-01-11,2018-01-14,2018-01-13,1,3
1340,1066,4,2018-01-12,2018-01-13,2018-01-13,1,3
1341,1258,4,2018-01-12,2018-01-13,2018-01-14,2,7
1342,1393,4,2018-01-12,2018-01-13,2018-01-15,2,7
1343,594,4,2018-01-13,2018-01-15,2018-01-14,2,6
1344,916,4,2018-01-13,2018-01-16,2018-01-15,2,6
1345,1037,4,2018-01-14,2018-01-15,2018-01-15,2,6
1346,136,4,2018-01-14,2018-01-15,2018-01-15,3,8
1347,247,4,2018-01-15,2018-01-18,2018-01-18,1,2
1348,1214,4,2018-01-15,2018-01-17,2018-01-17,1,2
1349,464,4,2018-01-15,2018-01-17,2018-01-16,2,6
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7
1351,1016,4,2018-01-16,2018-01-19,2018-01-19,2,7
1352,1433,4,2018-01-16,2018-01-18,2018-01-18,2,6
1353,502,4,2018-01-17,2018-01-19,2018-01-18,2,6
1354,476,4,2018-01-19,2018-01-20,2018-01-21,1,3
1355,1010,4,2018-01-19,2018-01-21,2018-01-20,2,7
1356,1161,4,2018-01-19,2018-01-21,2018-01-22,2,6
1357,440,4,2018-01-20,2018-01-23,2018-01-21,2,6
1358,253,4,2018-01-21,2018-01-23,2018-01-24,1,2
1359,1008,4,2018-01-21,2018-01-22,2018-01-22,3,9
1360,71,4,2018-01-22,2018-01-25,2018-01-24,2,6
1361,1084,4,2018-01-22,2018-01-24,2018-01-23,2,7
1362,310,4,2018-01-23,2018-01-24,2018-01-25,2,6
1363,860,4,2018-01-24,2018-01-25,2018-01-25,2,6
1364,122,4,2018-01-25,2018-01-28,2018-01-28,2,6
1365,689,4,2018-01-25,2018-01-28,2018-01-27,2,7
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6
1367,1118,4,2018-01-27,2018-01-28,2018-01-28,1,3
1368,765,4,2018-01-27,2018-01-28,2018-01-29,2,6
1369,92,4,2018-01-28,2018-01-30,2018-01-30,2,6
1370,115,4,2018-01-28,2018-01-29,2018-01-29,2,7
1371,937,4,2018-01-29,2018-01-30,2018-02-01,2,7
1372,1013,4,2018-01-29,2018-02-01,2018-01-30,2,6
1373,427,4,2018-01-29,2018-01-31,2018-01-31,3,9
1374,1330,4,2018-01-30,2018-02-01,2018-02-01,1,3
1375,312,4,2018-01-30,2018-02-01,2018-02-01,3,8
1376,1186,4,2018-02-01,2018-02-02,2018-02-03,1,2
1377,1007,4,2018-02-01,2018-02-03,2018-02-03,2,7
1378,983,4,2018-02-02,2018-02-05,2018-02-04,1,2
1379,1256,4,2018-02-02,2018-02-05,2018-02-05,2,6
1380,818,4,2018-02-05,2018-02-08,2018-02-08,1,3
1381,680,4,2018-02-05,2018-02-06,2018-02-08,2,7
1382,1303,4,2018-02-06,2018-02-09,2018-02-08,2,6
1383,488,4,2018-02-07,2018-02-08,2018-02-08,1,3
1384,1126,4,2018-02-08,2018-02-10,2018-02-09,2,7
1385,866,4,2018-02-08,2018-02-11,2018-02-09,3,9
1386,1254,4,2018-02-09,2018-02-10,2018-02-11,1,2
1387,11,4,2018-02-09,2018-02-11,2018-02-11,2,7
1388,323,4,2018-02-09,2018-02-12,2018-02-12,2,7
1389,491,4,2018-02-11,2018-02-12,2018-02-14,2,7
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7
1391,914,4,2018-02-13,2018-02-14,2018-02-14,2,7
1392,1187,4,2018-02-13,2018-02-14,2018-02-14,2,6
1393,547,4,2018-02-14,2018-02-15,2018-02-15,2,7
1394,906,4,2018-02-14,2018-02-16,2018-02-16,3,8
1395,1052,4,2018-02-15,2018-02-18,2018-02-16,1,3
1396,856,4,2018-02-15,2018-02-18,2018-02-16,2,7
1397,920,4,2018-02-15,2018-02-17,2018-02-16,2,6
1398,1383,4,2018-02-16,2018-02-19,2018-02-19,1,3
1399,146,4,2018-02-16,2018-02-18,2018-02-18,2,6
1400,987,4,2018-02-17,2018-02-18,2018-02-18,2,6
1401,15,4,2018-02-18,2018-02-19,2018-02-20,2,7
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3
1405,100,4,2018-02-25,2018-02-28,2018-02-27,2,6
1406,1053,4,2018-02-25,2018-02-27,2018-02-27,2,7
1407,18,3,2018-02-26,2018-02-26,NULL,2,6
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7
1411,109,4,2018-03-01,2018-03-02,2018-03-02,1,2
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7
1413,56,4,2018-03-01,2018-03-03,2018-03-04,3,8
1414,293,4,2018-03-03,2018-03-05,2018-03-06,2,7
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8
1417,300,4,2018-03-04,2018-03-06,2018-03-07,1,2
1418,364,4,2018-03-04,2018-03-05,2018-03-07,2,6
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7
1421,1176,4,2018-03-05,2018-03-07,2018-03-07,2,7
1422,599,4,2018-03-05,2018-03-06,2018-03-08,3,8
1423,1231,4,2018-03-06,2018-03-07,2018-03-07,1,2
1424,1445,4,2018-03-07,2018-03-10,2018-03-10,1,2
1425,126,4,2018-03-07,2018-03-09,2018-03-09,2,6
1426,938,4,2018-03-07,2018-03-08,2018-03-10,2,6
1427,999,4,2018-03-07,2018-03-08,2018-03-08,2,6
1428,195,4,2018-03-08,2018-03-10,2018-03-11,2,7
1429,1116,4,2018-03-08,2018-03-09,2018-03-09,2,6
1430,1239,4,2018-03-10,2018-03-13,2018-03-11,2,7
1431,308,4,2018-03-11,2018-03-12,2018-03-14,2,6
1432,483,4,2018-03-11,2018-03-12,2018-03-14,2,6
1433,1142,4,2018-03-11,2018-03-13,2018-03-12,2,7
1434,595,4,2018-03-14,2018-03-16,2018-03-16,2,6
1435,744,4,2018-03-14,2018-03-15,2018-03-16,2,6
1436,1044,4,2018-03-14,2018-03-17,2018-03-16,2,6
1437,518,4,2018-03-15,2018-03-16,2018-03-16,1,2
1438,263,4,2018-03-15,2018-03-17,2018-03-16,2,6
1439,463,4,2018-03-15,2018-03-16,2018-03-17,2,7
1440,859,4,2018-03-15,2018-03-18,2018-03-16,3,8
1441,982,4,2018-03-15,2018-03-16,2018-03-18,3,8
1442,478,4,2018-03-16,2018-03-17,2018-03-17,2,7
1443,972,4,2018-03-16,2018-03-17,2018-03-17,2,7
1444,1154,4,2018-03-16,2018-03-17,2018-03-19,2,6
1445,515,4,2018-03-17,2018-03-18,2018-03-20,2,7
1446,820,4,2018-03-17,2018-03-18,2018-03-18,2,6
1447,1419,4,2018-03-18,2018-03-20,2018-03-20,1,3
1448,228,4,2018-03-18,2018-03-19,2018-03-21,2,6
1449,330,4,2018-03-18,2018-03-19,2018-03-20,2,7
1450,296,4,2018-03-19,2018-03-20,2018-03-22,2,7
1451,822,4,2018-03-19,2018-03-22,2018-03-20,2,6
1452,287,4,2018-03-20,2018-03-23,2018-03-23,1,3
1453,601,4,2018-03-20,2018-03-23,2018-03-22,1,3
1454,395,4,2018-03-20,2018-03-21,2018-03-22,2,6
1455,405,4,2018-03-20,2018-03-22,2018-03-21,2,6
1456,754,4,2018-03-20,2018-03-21,2018-03-23,2,7
1457,1411,4,2018-03-20,2018-03-23,2018-03-23,2,6
1458,1029,4,2018-03-20,2018-03-22,2018-03-21,3,8
1459,9,4,2018-03-21,2018-03-22,2018-03-22,2,7
1460,1131,4,2018-03-21,2018-03-23,2018-03-23,2,7
1461,139,4,2018-03-22,2018-03-25,2018-03-23,2,6
1462,1101,4,2018-03-22,2018-03-24,2018-03-24,2,6
1463,692,4,2018-03-23,2018-03-24,2018-03-24,2,7
1464,1279,4,2018-03-24,2018-03-25,2018-03-25,2,7
1465,623,4,2018-03-25,2018-03-28,2018-03-28,2,7
1466,738,4,2018-03-26,2018-03-29,2018-03-28,1,3
1467,152,4,2018-03-26,2018-03-27,2018-03-29,2,7
1468,3,4,2018-03-27,2018-03-30,2018-03-29,1,2
1469,1135,4,2018-03-27,2018-03-28,2018-03-30,3,8
1470,505,4,2018-03-28,2018-03-31,2018-03-31,2,7
1471,1310,4,2018-03-28,2018-03-30,2018-03-29,2,7
1472,114,4,2018-03-29,2018-03-30,2018-03-31,2,6
1473,302,4,2018-03-30,2018-04-01,2018-04-02,1,2
1474,816,4,2018-03-30,2018-04-01,2018-04-02,1,3
1475,112,4,2018-03-30,2018-04-01,2018-03-31,2,6
1476,35,4,2018-03-31,2018-04-01,2018-04-01,2,7
1477,180,4,2018-03-31,2018-04-03,2018-04-01,2,6
1478,392,4,2018-03-31,2018-04-02,2018-04-02,2,6
1479,23,2,2018-04-01,2018-04-01,NULL,2,7
1480,27,2,2018-04-01,2018-04-01,NULL,2,7
1481,62,1,2018-04-01,2018-04-01,NULL,2,6
1482,94,1,2018-04-01,2018-04-01,NULL,2,7
1483,15,1,2018-04-02,2018-04-02,NULL,2,7
1484,35,2,2018-04-02,2018-04-02,NULL,2,6
1485,51,2,2018-04-02,2018-04-02,NULL,2,7
1486,84,2,2018-04-02,2018-04-02,NULL,2,7
1487,33,1,2018-04-03,2018-04-03,NULL,1,3
1488,181,2,2018-04-03,2018-04-03,NULL,1,3
1489,194,1,2018-04-03,2018-04-03,NULL,1,3
1490,217,2,2018-04-03,2018-04-03,NULL,1,3
1491,82,1,2018-04-04,2018-04-04,NULL,1,3
1492,41,1,2018-04-04,2018-04-04,NULL,2,7
1493,64,2,2018-04-04,2018-04-04,NULL,3,8
1494,69,2,2018-04-05,2018-04-05,NULL,1,3
1495,86,2,2018-04-05,2018-04-05,NULL,2,7
1496,3,1,2018-04-06,2018-04-06,NULL,1,3
1497,31,2,2018-04-06,2018-04-06,NULL,1,2
1498,81,1,2018-04-06,2018-04-06,NULL,1,2
1499,120,2,2018-04-06,2018-04-06,NULL,1,2
1500,151,2,2018-04-06,2018-04-06,NULL,1,3
1501,52,1,2018-04-06,2018-04-06,NULL,2,6
1502,83,2,2018-04-06,2018-04-06,NULL,2,6
1503,208,2,2018-04-07,2018-04-07,NULL,1,3
1504,237,2,2018-04-08,2018-04-08,NULL,1,2
1505,22,1,2018-04-08,2018-04-08,NULL,2,7
1506,75,1,2018-04-08,2018-04-08,NULL,2,7
1507,85,2,2018-04-08,2018-04-08,NULL,2,6
1508,92,2,2018-04-08,2018-04-08,NULL,2,6
1509,2,1,2018-04-09,2018-04-09,NULL,1,3
1510,16,2,2018-04-09,2018-04-09,NULL,2,6
1511,25,1,2018-04-09,2018-04-09,NULL,2,6
1512,68,1,2018-04-09,2018-04-09,NULL,3,9
1513,32,2,2018-04-10,2018-04-10,NULL,1,2
1514,87,2,2018-04-10,2018-04-10,NULL,1,3
1515,61,1,2018-04-10,2018-04-10,NULL,3,9
1516,47,2,2018-04-11,2018-04-11,NULL,1,3
1517,97,1,2018-04-11,2018-04-11,NULL,1,2
1518,175,1,2018-04-11,2018-04-11,NULL,1,2
1519,26,2,2018-04-11,2018-04-11,NULL,2,7
1520,66,2,2018-04-11,2018-04-11,NULL,3,8
1521,53,1,2018-04-12,2018-04-12,NULL,1,3
1522,78,1,2018-04-12,2018-04-12,NULL,1,3
1523,8,1,2018-04-12,2018-04-12,NULL,2,7
1524,37,1,2018-04-12,2018-04-12,NULL,2,6
1525,38,2,2018-04-12,2018-04-12,NULL,2,7
1526,59,2,2018-04-12,2018-04-12,NULL,2,7
1527,13,2,2018-04-12,2018-04-12,NULL,3,9
1528,20,1,2018-04-12,2018-04-12,NULL,3,8
1529,50,1,2018-04-12,2018-04-12,NULL,3,8
1530,110,1,2018-04-13,2018-04-13,NULL,1,2
1531,233,1,2018-04-13,2018-04-13,NULL,1,2
1532,7,2,2018-04-13,2018-04-13,NULL,2,7
1533,28,2,2018-04-13,2018-04-13,NULL,2,6
1534,18,2,2018-04-14,2018-04-14,NULL,2,7
1535,19,2,2018-04-14,2018-04-14,NULL,2,7
1536,34,2,2018-04-14,2018-04-14,NULL,2,7
1537,36,1,2018-04-15,2018-04-15,NULL,2,6
1538,79,2,2018-04-15,2018-04-15,NULL,2,6
1539,116,1,2018-04-15,2018-04-15,NULL,3,9
1540,187,1,2018-04-16,2018-04-16,NULL,1,2
1541,10,2,2018-04-16,2018-04-16,NULL,2,7
1542,58,2,2018-04-16,2018-04-16,NULL,2,6
1543,76,1,2018-04-16,2018-04-16,NULL,2,6
1544,5,1,2018-04-17,2018-04-17,NULL,1,2
1545,67,1,2018-04-17,2018-04-17,NULL,1,3
1546,91,2,2018-04-17,2018-04-17,NULL,1,3
1547,169,1,2018-04-17,2018-04-17,NULL,1,3
1548,170,1,2018-04-17,2018-04-17,NULL,1,2
1549,17,1,2018-04-17,2018-04-17,NULL,2,7
1550,39,1,2018-04-17,2018-04-17,NULL,2,6
1551,70,1,2018-04-17,2018-04-17,NULL,2,7
1552,73,1,2018-04-17,2018-04-17,NULL,2,7
1553,30,2,2018-04-18,2018-04-18,NULL,1,3
1554,172,1,2018-04-18,2018-04-18,NULL,1,3
1555,1,1,2018-04-18,2018-04-18,NULL,2,7
1556,4,2,2018-04-18,2018-04-18,NULL,2,6
1557,121,2,2018-04-19,2018-04-19,NULL,1,3
1558,63,1,2018-04-19,2018-04-19,NULL,2,6
1559,42,2,2018-04-20,2018-04-20,NULL,2,6
1560,57,1,2018-04-20,2018-04-20,NULL,2,7
1561,65,2,2018-04-20,2018-04-20,NULL,2,7
1562,88,1,2018-04-20,2018-04-20,NULL,2,7
1563,77,2,2018-04-20,2018-04-20,NULL,3,9
1564,46,1,2018-04-21,2018-04-21,NULL,1,3
1565,60,2,2018-04-21,2018-04-21,NULL,1,2
1566,72,1,2018-04-21,2018-04-21,NULL,1,3
1567,89,2,2018-04-21,2018-04-21,NULL,1,2
1568,192,2,2018-04-21,2018-04-21,NULL,1,3
1569,29,2,2018-04-22,2018-04-22,NULL,2,7
1570,54,2,2018-04-22,2018-04-22,NULL,2,7
1571,80,1,2018-04-22,2018-04-22,NULL,2,7
1572,14,1,2018-04-22,2018-04-22,NULL,3,9
1573,24,2,2018-04-23,2018-04-23,NULL,1,2
1574,124,1,2018-04-23,2018-04-23,NULL,1,2
1575,224,2,2018-04-23,2018-04-23,NULL,1,3
1576,12,2,2018-04-23,2018-04-23,NULL,2,7
1577,48,1,2018-04-23,2018-04-23,NULL,2,7
1578,93,2,2018-04-23,2018-04-23,NULL,2,7
1579,104,2,2018-04-24,2018-04-24,NULL,1,2
1580,191,2,2018-04-24,2018-04-24,NULL,1,2
1581,188,2,2018-04-25,2018-04-25,NULL,1,2
1582,240,1,2018-04-25,2018-04-25,NULL,1,3
1583,44,1,2018-04-25,2018-04-25,NULL,2,6
1584,109,2,2018-04-26,2018-04-26,NULL,1,3
1585,157,1,2018-04-26,2018-04-26,NULL,1,3
1586,176,1,2018-04-26,2018-04-26,NULL,1,2
1587,231,2,2018-04-26,2018-04-26,NULL,1,2
1588,11,1,2018-04-26,2018-04-26,NULL,2,6
1589,40,2,2018-04-27,2018-04-27,NULL,1,3
1590,138,1,2018-04-27,2018-04-27,NULL,1,3
1591,165,2,2018-04-27,2018-04-27,NULL,1,2
1592,6,2,2018-04-27,2018-04-27,NULL,2,7
1593,9,1,2018-04-27,2018-04-27,NULL,2,6
1594,45,1,2018-04-28,2018-04-28,NULL,2,7
1595,71,2,2018-04-28,2018-04-28,NULL,2,7
1596,21,2,2018-04-28,2018-04-28,NULL,3,8
1597,56,1,2018-04-28,2018-04-28,NULL,3,9
1598,239,2,2018-04-29,2018-04-29,NULL,1,3
1599,49,1,2018-04-29,2018-04-29,NULL,2,7
1600,90,1,2018-04-29,2018-04-29,NULL,2,6
1601,43,1,2018-04-29,2018-04-29,NULL,3,8
1602,55,1,2018-04-30,2018-04-30,NULL,2,6
1603,74,2,2018-04-30,2018-04-30,NULL,2,6
1604,7,3,2018-06-17,2018-06-17,NULL,2,7
1605,123,3,2018-07-01,2018-07-01,NULL,3,8
1606,119,3,2018-07-10,2018-07-10,NULL,3,8
1607,33,3,2018-07-11,2018-07-11,NULL,1,2
1608,53,3,2018-07-12,2018-07-12,NULL,1,2
1609,10,3,2018-08-23,2018-08-23,NULL,2,7
1610,15,3,2018-08-25,2018-08-25,NULL,2,7
1611,6,3,2018-09-06,2018-09-06,NULL,2,7
1612,3,3,2018-10-21,2018-10-21,NULL,1,3
1613,1,3,2018-11-18,2018-11-18,NULL,2,6
1614,135,3,2018-11-28,2018-11-28,NULL,3,8
1615,136,3,2018-12-28,2018-12-28,NULL,3,8
