"Department","Cost","Travel Class","Ticket Single or Return","Airline","Travel Date","Origin ICAO","Origin Name","Origin Municipality","Origin Region","Origin Country","Origin Latitude","Origin Longitude","Destination ICAO","Destination Name","Destination Region","Destination Country","Destination Latitude","Destination Longitude","Distance"
"Orange Department",22.00,"Economy","Single","British Airways",2011-11-05,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,595
"Orange Department",60.00,"Business","Return","British Airways",2011-11-05,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,595
"Yellow Department",79.98,"Economy","Return","Flybe",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Yellow Department",79.98,"Economy","Return","Flybe",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Yellow Department",79.98,"Economy","Return","Flybe",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Yellow Department",79.98,"Economy","Return","Flybe",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Yellow Department",79.98,"Economy","Return","Flybe",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Orange Department",102.49,"Economy","Return","Flybe",2011-11-05,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGPU","Tiree Airport","Scotland","United Kingdom",56.4991989135742,-6.86917018890381,166
"Orange Department",102.49,"Economy","Return","Flybe",2011-11-05,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGPU","Tiree Airport","Scotland","United Kingdom",56.4991989135742,-6.86917018890381,166
"Orange Department",111.83,"Economy","Single","Flybe",2011-11-05,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,479
"Orange Department",122.43,"Economy","Return","Easyjet",2011-11-05,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,510
"Orange Department",155.90,"Economy","Return","British Airways",2011-11-05,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,283
"Yellow Department",191.30,"Economy","Single","Eastern Airways",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,697
"Orange Department",259.17,"Economy","Return","Flybe",2011-11-05,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,274
"Orange Department",61.94,"Economy","Single","Easyjet",2011-11-06,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGSS","London Stansted Airport","England","United Kingdom",51.8849983215,0.234999999404,538
"Yellow Department",65.94,"Economy","Single","Easyjet",2011-11-06,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGGD","Bristol Airport","England","United Kingdom",51.382702,-2.71909,512
"Orange Department",139.90,"Economy","Return","British Airways",2011-11-06,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,283
"Yellow Department",153.49,"Economy","Return","Flybe",2011-11-06,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EIDW","Dublin Airport","County Dublin","Ireland",53.421299,-6.27007,433
"Orange Department",179.00,"Economy","Single","Eastern Airways",2011-11-06,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGNJ","Humberside Airport","England","United Kingdom",53.5744018554688,-0.350832998752594,420
"Yellow Department",104.52,"Economy","Return","Flybe",2011-11-07,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,217
"Yellow Department",17.00,"Economy","Return","British Airways",2011-11-08,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,555
"Yellow Department",69.93,"Economy","Return","Easyjet",2011-11-08,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,412
"Yellow Department",125.97,"Economy","Return","Flybe",2011-11-08,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNM","Leeds Bradford Airport","England","United Kingdom",53.8658981323242,-1.66057002544403,325
"Orange Department",155.29,"Economy","Single","Lufthansa",2011-11-08,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EDDH","Hamburg Airport","Hamburg","Germany",53.630401611328,9.9882297515869,745
"Yellow Department",169.81,"Economy","Return","Flybe",2011-11-08,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPE","Inverness Airport","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,753
"Yellow Department",170.62,"Economy","Single","Flybe",2011-11-08,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
"Yellow Department",197.60,"Economy","Return","TAP Air Portugal",2011-11-08,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LPPT","Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon District","Portugal",38.7813,-9.13592,1564
"Yellow Department",347.23,"Economy","Return","Flybe",2011-11-08,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
"Yellow Department",471.94,"Economy","Return","Flybe",2011-11-08,"EGPB","Sumburgh Airport","Lerwick","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,993
"Yellow Department",616.63,"Business","Return","British Airways",2011-11-08,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LXGB","Gibraltar Airport","(unassigned)","Gibraltar",36.1511993408,-5.34965991974,1747
"Orange Department",62.90,"Economy","Single","British Airways",2011-11-09,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,574
"Yellow Department",75.98,"Economy","Single","Flybe",2011-11-09,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,686
"Orange Department",92.93,"Economy","Return","Easyjet",2011-11-09,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,528
"Orange Department",96.92,"Economy","Single","British Airways",2011-11-09,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,574
"Yellow Department",110.30,"Economy","Return","British Airways",2011-11-09,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LFML","Marseille Provence Airport","Provence-Alpes-Côte-d'Azur","France",43.439271922,5.22142410278,949
"Orange Department",121.82,"Economy","Return","British Airways",2011-11-09,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,574
"Orange Department",127.20,"Economy","Return","British Airways",2011-11-09,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LSGG","Geneva Cointrin International Airport","Canton of Geneva","Switzerland",46.2380981445313,6.10895013809204,754
"Yellow Department",181.00,"Economy","Return","British Airways",2011-11-09,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LSGG","Geneva Cointrin International Airport","Canton of Geneva","Switzerland",46.2380981445313,6.10895013809204,754
"Yellow Department",210.59,"Economy","Return","Flybe",2011-11-09,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Orange Department",211.30,"Economy","Single","Lufthansa",2011-11-09,"EDDH","Hamburg Airport","Hamburg","Hamburg","Germany",53.630401611328,9.9882297515869,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,745
"Yellow Department",219.04,"Economy","Return","British Airways",2011-11-09,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,647
"Orange Department",253.68,"Economy","Return","Flybe",2011-11-09,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGHQ","Newquay Cornwall Airport","England","United Kingdom",50.440601348877,-4.99540996551514,347
"Purple Department",389.40,"Economy","Return","Alitalia",2011-11-09,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LIML","Milano Linate Airport","Lombardy","Italy",45.445099,9.27674,981
"Purple Department",389.40,"Economy","Return","Alitalia",2011-11-09,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LIML","Milano Linate Airport","Lombardy","Italy",45.445099,9.27674,981
"Yellow Department",47.96,"Economy","Return","Flybe",2011-11-10,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,753
"Purple Department",78.93,"Economy","Return","Easyjet",2011-11-10,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,433
"Yellow Department",124.11,"Economy","Return","Flybe",2011-11-10,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",124.11,"Economy","Return","Flybe",2011-11-10,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Orange Department",126.97,"Economy","Return","Flybe",2011-11-10,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,542
"Orange Department",131.89,"Economy","Single","Air France",2011-11-10,"EGPN","Dundee Airport","Dundee","Scotland","United Kingdom",56.4524993896484,-3.02583003044128,"EGLC","London City Airport","England","United Kingdom",51.505299,0.055278,586
"Yellow Department",143.11,"Economy","Single","Flybe",2011-11-10,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",174.80,"Economy","Return","British Airways",2011-11-10,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EBBR","Brussels Airport","Brussels-Capital Region","Belgium",50.9014015198,4.48443984985,350
"Yellow Department",217.97,"Economy","Return","Flybe",2011-11-10,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,753
"Yellow Department",234.57,"Economy","Return","Flybe",2011-11-10,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Purple Department",389.83,"Economy","Return","British Airways",2011-11-10,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ULLI","Pulkovo Airport","Saint Petersburg (city)","Russia",59.8003005981445,30.2625007629395,2114
"Purple Department",389.83,"Economy","Return","British Airways",2011-11-10,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ULLI","Pulkovo Airport","Saint Petersburg (city)","Russia",59.8003005981445,30.2625007629395,2114
"Yellow Department",2527.88,"Business","Return","KLM",2011-11-10,"EGNJ","Humberside Airport","Grimsby","England","United Kingdom",53.5744018554688,-0.350832998752594,"SBGR","Guarulhos - Governador André Franco Montoro International Airport","São Paulo","Brazil",-23.4355564117432,-46.4730567932129,9640
"Yellow Department",2527.88,"Business","Return","KLM",2011-11-10,"EGNJ","Humberside Airport","Grimsby","England","United Kingdom",53.5744018554688,-0.350832998752594,"SBGR","Guarulhos - Governador André Franco Montoro International Airport","São Paulo","Brazil",-23.4355564117432,-46.4730567932129,9640
"Orange Department",69.98,"Economy","Return","Bmibaby",2011-11-11,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,507
"Orange Department",72.83,"Economy","Single","Aer Lingus",2011-11-11,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EIDW","Dublin Airport","County Dublin","Ireland",53.421299,-6.27007,449
"Orange Department",72.83,"Economy","Single","Aer Lingus",2011-11-11,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EIDW","Dublin Airport","County Dublin","Ireland",53.421299,-6.27007,449
"Orange Department",93.91,"First","Return","Flybe",2011-11-11,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,542
"Orange Department",107.70,"Economy","Single","British Airways",2011-11-11,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"LIRF","Leonardo da Vinci–Fiumicino Airport","Lazio","Italy",41.8002778,12.2388889,1406
"Orange Department",127.50,"Economy","Return","British Midland",2011-11-11,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,503
"Orange Department",130.30,"Economy","Single","British Airways",2011-11-11,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EPWA","Warsaw Chopin Airport","Masovia","Poland",52.1656990051,20.9671001434,1470
"Orange Department",179.50,"Economy","Return","TAP Air Portugal",2011-11-11,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LPPT","Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon District","Portugal",38.7813,-9.13592,1564
"Yellow Department",316.30,"Economy","Return","Eastern Airways",2011-11-11,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,697
"Yellow Department",1050.20,"Business","Return","TAM",2011-11-11,"SBGR","Guarulhos - Governador André Franco Montoro International Airport","São Paulo","São Paulo","Brazil",-23.4355564117432,-46.4730567932129,"SUMU","Carrasco International /General C L Berisso Airport","Canelones Department","Uruguay",-34.838402,-56.0308,1570
"Yellow Department",1050.20,"Business","Return","TAM",2011-11-11,"SBGR","Guarulhos - Governador André Franco Montoro International Airport","São Paulo","São Paulo","Brazil",-23.4355564117432,-46.4730567932129,"SUMU","Carrasco International /General C L Berisso Airport","Canelones Department","Uruguay",-34.838402,-56.0308,1570
"Orange Department",59.38,"Economy","Single","Aer Lingus",2011-11-12,"EIDW","Dublin Airport","Dublin","County Dublin","Ireland",53.421299,-6.27007,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,484
"Yellow Department",83.98,"Economy","Single","Flybe",2011-11-12,"EGPH","Edinburgh Airport","Edinburgh","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,572
"Yellow Department",84.48,"Economy","Single","Flybe",2011-11-12,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Orange Department",88.74,"Economy","Single","Easyjet",2011-11-12,"LIRF","Leonardo da Vinci–Fiumicino Airport","Rome","Lazio","Italy",41.8002778,12.2388889,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,1406
"Yellow Department",102.33,"Economy","Single","Flybe",2011-11-12,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Yellow Department",106.33,"Economy","Single","Flybe",2011-11-12,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,455
"Yellow Department",106.33,"Economy","Single","Flybe",2011-11-12,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,455
"Orange Department",110.50,"Economy","Single","Air France",2011-11-12,"EIDW","Dublin Airport","Dublin","County Dublin","Ireland",53.421299,-6.27007,"EGLC","London City Airport","England","United Kingdom",51.505299,0.055278,478
"Yellow Department",146.39,"Economy","Return","Flybe",2011-11-12,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGKK","London Gatwick Airport","England","United Kingdom",51.148102,-0.190278,753
"Yellow Department",181.67,"Economy","Return","Easyjet",2011-11-12,"EGSS","London Stansted Airport","London","England","United Kingdom",51.8849983215,0.234999999404,"LIRN","Naples International Airport","Campania","Italy",40.886002,14.2908,1625
"Orange Department",231.20,"Economy","Single","Lot Polish Airlines",2011-11-12,"EPWA","Warsaw Chopin Airport","Warsaw","Masovia","Poland",52.1656990051,20.9671001434,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,1470
"Yellow Department",94.48,"Economy","Single","Flybe",2011-11-13,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGPO","Stornoway Airport","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,285
"Orange Department",130.93,"Economy","Return","Easyjet",2011-11-13,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,574
"Orange Department",1145.70,"Economy","Return","Iberia",2011-11-13,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"SCJO","Cañal Bajo Carlos - Hott Siebert Airport","Los Lagos Region","Chile",-40.611198425293,-73.0609970092773,12407
"Orange Department",1145.70,"Economy","Return","Iberia",2011-11-13,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"SCJO","Cañal Bajo Carlos - Hott Siebert Airport","Los Lagos Region","Chile",-40.611198425293,-73.0609970092773,12407
"Yellow Department",73.39,"Economy","Single","British Airways",2011-11-15,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,405
"Yellow Department",73.39,"Economy","Single","British Airways",2011-11-15,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,405
"Orange Department",108.00,"Economy","Return","Flybe",2011-11-15,"EGBB","Birmingham International Airport","Birmingham","England","United Kingdom",52.4538993835,-1.74802994728,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,403
"Yellow Department",113.68,"Economy","Single","British Midland",2011-11-15,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,503
"Yellow Department",203.57,"Economy","Return","Flybe",2011-11-15,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Yellow Department",203.57,"Economy","Return","Flybe",2011-11-15,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Yellow Department",205.30,"Economy","Return","Flybe",2011-11-15,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,753
"Yellow Department",283.30,"Economy","Return","Eastern Airways",2011-11-15,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,697
"Yellow Department",433.30,"Economy","Return","Eastern Airways",2011-11-15,"EGPD","Aberdeen Dyce Airport","Aberdeen","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,697
"Yellow Department",139.24,"Economy","Return","Flybe",2011-11-16,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGAC","George Best Belfast City Airport","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,508
"Orange Department",158.04,"Economy","Return","British Airways",2011-11-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPD","Aberdeen Dyce Airport","Scotland","United Kingdom",57.2019004821777,-2.19777989387512,647
"Orange Department",170.31,"Economy","Return","Flybe",2011-11-16,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,444
"Yellow Department",197.50,"Economy","Return","TAP Air Portugal",2011-11-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LPPT","Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon District","Portugal",38.7813,-9.13592,1564
"Yellow Department",197.50,"Economy","Return","TAP Air Portugal",2011-11-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LPPT","Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon District","Portugal",38.7813,-9.13592,1564
"Yellow Department",217.94,"Economy","Return","Flybe",2011-11-16,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Yellow Department",560.22,"Economy","Return","Flybe",2011-11-16,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPB","Sumburgh Airport","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,993
"Yellow Department",560.22,"Economy","Return","Flybe",2011-11-16,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPB","Sumburgh Airport","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,993
"Yellow Department",830.13,"Business","Return","British Airways",2011-11-16,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LTBA","Atatürk International Airport","İstanbul Province","Turkey",40.976898,28.8146,2513
"Yellow Department",192.59,"Economy","Return","Flybe",2011-11-17,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,584
"Purple Department",31.94,"Economy","Single","Easyjet",2011-11-18,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGAA","Belfast International Airport","Northern Ireland","United Kingdom",54.6575012207,-6.21582984924,433
"Purple Department",71.49,"Economy","Single","Flybe",2011-11-18,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGGD","Bristol Airport","England","United Kingdom",51.382702,-2.71909,417
"Orange Department",74.25,"Economy","Single","British Airways",2011-11-18,"EGLC","London City Airport","London","England","United Kingdom",51.505299,0.055278,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,568
"Yellow Department",190.57,"Economy","Return","Flybe",2011-11-18,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Orange Department",1330.53,"Premium Economy","Single","Virgin Atlantic",2011-11-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KIAD","Washington Dulles International Airport","District of Columbia","United States",38.94449997,-77.45580292,5902
"Orange Department",1330.53,"Premium Economy","Single","Virgin Atlantic",2011-11-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KIAD","Washington Dulles International Airport","District of Columbia","United States",38.94449997,-77.45580292,5902
"Orange Department",1911.83,"Economy","Return","British Airways",2011-11-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KIAD","Washington Dulles International Airport","District of Columbia","United States",38.94449997,-77.45580292,5902
"Orange Department",1911.83,"Economy","Return","British Airways",2011-11-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KIAD","Washington Dulles International Airport","District of Columbia","United States",38.94449997,-77.45580292,5902
"Orange Department",2153.13,"Premium Economy","Return","British Airways",2011-11-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KIAD","Washington Dulles International Airport","District of Columbia","United States",38.94449997,-77.45580292,5902
"Orange Department",2153.13,"Premium Economy","Return","British Airways",2011-11-18,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"KIAD","Washington Dulles International Airport","District of Columbia","United States",38.94449997,-77.45580292,5902
"Orange Department",62.99,"Economy","Single","Aer Lingus",2011-11-19,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EIDW","Dublin Airport","County Dublin","Ireland",53.421299,-6.27007,449
