DATE,WIND,IND,RAIN,IND_1,T_MAX,IND_2,T_MIN,T_MIN_G
1975/2/10,7,0,0,0,9,0,1.5,-5.6
1975/2/11,5.66,0,0,0,7.5,0,4.5,-5.2
1975/2/12,4.67,0,1.8,0,7,0,6,1.5
1975/2/13,9.79,0,1.1,0,7,0,3.6,-4
1975/2/14,4.21,0,0,0,7,0,2.5,-5
1975/2/15,6.96,0,1,0,10,1,-1,-7.7
1975/2/16,12.38,0,0.6,0,12.2,0,2,2.8
1975/2/17,14,0,0,0,10,0,9,NA
1975/2/18,4,4,0,0,9.3,0,3.1,-4
1975/2/19,10.63,0,1.4,0,9.1,1,-2.5,-11.5
1975/2/20,6,0,5.3,0,9.1,0,5,-2.5
1975/2/21,5.21,4,0,0,10.6,0,6.4,0.5
1975/2/22,7.92,0,0.2,0,10.6,0,1.7,-1
1975/2/23,6.96,0,0.3,0,11.3,0,7.6,3.5
1975/2/24,6.34,0,0,0,13,0,8,0
1975/2/25,9.21,0,0,0,9.4,0,6.3,-2
1975/2/26,9.25,0,0,0,8,0,5.2,-4.5
1975/2/27,7.87,0,0,0,8.5,0,3.5,NA
1975/2/28,7.92,0,1.5,0,9.4,1,-0.4,-9.6
1975/3/1,10.13,0,1.4,0,10,0,5,2
1975/3/2,10,0,6.7,0,11.8,0,5,0.9
1975/3/3,7.38,0,0.9,0,13,0,6.5,-5
1975/3/4,1.63,4,0,0,10.4,0,2.2,-5.9
1975/3/5,4.88,4,0,0,11.7,0,1.2,-4.9
1975/3/6,14.46,0,2.5,0,13.8,0,3.5,NA
1975/3/7,14,0,0.8,0,10.4,0,5.5,-1.8
1975/3/8,5.33,4,0,0,10.5,0,3.6,-4.2
1975/3/9,10.08,0,1.4,0,8.5,1,-0.4,-10
1975/3/10,12.96,0,3.2,0,9,0,0.4,-8.8
1975/3/11,19.29,0,2.9,0,7,0,3.7,-1
1975/3/12,10.75,0,1.8,0,6.5,0,5.5,-0.6
1975/3/13,7.62,0,0,0,7,0,4.8,-2
1975/3/14,6.46,0,0.8,0,6,0,1.1,-6.5
1975/3/15,7.83,0,2.8,0,8.5,0,2,-4.5
1975/3/16,5.58,0,2.6,0,5.1,0,2.7,-5.3
1975/3/17,7.79,4,0,0,7,0,1.7,-5
1975/3/18,10.5,4,0,0,6.3,0,4.2,-2.5
1975/3/19,9.62,0,0,0,6.5,0,2.3,NA
1975/3/20,8.71,0,0,0,8.9,0,2.1,-8.5
1975/3/21,11.12,0,2.3,0,8.3,0,2,-7
1975/3/22,10.92,4,0,0,10.2,0,2.5,-4.9
1975/3/23,10.63,0,0.2,0,10.2,0,3,-5.2
1975/3/24,11.67,0,0,0,10.1,0,5.2,-1.5
1975/3/25,10.88,0,2.1,0,12,0,5.6,0.6
1975/3/26,7.33,0,1.3,0,4.8,0,3.1,-0.1
1975/3/27,10.17,0,1.9,0,5,1,-0.6,-6.7
1975/3/28,9.42,0,1.2,0,6.3,1,-2.1,-8.9
1975/3/29,9.62,0,0.5,0,7.1,0,1,-5.5
1975/3/30,8.58,0,0,0,7.7,0,2.9,-1.4
1975/3/31,9.46,4,0,0,11.4,0,2.9,-0.6
1975/4/1,11.71,0,5.7,0,10.8,0,3.3,-4.8
1975/4/2,10.75,0,1.5,0,9.8,0,5.9,2.1
1975/4/3,11.79,0,2,0,8.7,0,1,-5
1975/4/4,9.79,0,0.7,0,7.6,0,1.4,-4.5
1975/4/5,7,4,0,0,6.1,0,2.1,-5
1975/4/6,8.33,0,0.5,0,8.9,0,2.5,-4.9
1975/4/7,17.71,4,0,0,10,0,4.9,0
1975/4/8,15.92,4,0,0,6.2,0,0.1,-5.5
1975/4/9,10.54,0,1.2,0,7.6,1,-1.2,-7.9
1975/4/10,11.79,4,0,0,11,0,1.3,-5
1975/4/11,12.83,0,0.8,0,11.7,0,5.1,0.5
1975/4/12,10.29,0,0.1,0,13.7,0,8.2,4.5
1975/4/13,9.08,0,1.7,0,15.4,0,10.4,4
1975/4/14,10,0,3.8,0,13.2,0,8.5,3.7
1975/4/15,4.46,4,0,0,14.4,0,7.2,-0.5
1975/4/16,5.54,0,2,0,14.5,0,5.9,-3.2
1975/4/17,8.38,4,0,0,16.2,0,9.6,3.2
1975/4/18,6.79,4,0,0,13.9,0,3.1,NA
1975/4/19,9.79,0,0.3,0,12.7,0,4.2,-5
1975/4/20,11.38,0,5.4,0,14,0,6.2,1
1975/4/21,4.67,0,2,0,15.4,0,10,1.6
1975/4/22,4.04,4,0,0,15,0,10.6,4.2
1975/4/23,2.54,4,0,0,15.1,0,8,NA
1975/4/24,1.21,4,0,0,16.9,0,6.2,-2.9
1975/4/25,1.87,4,0,0,18.3,0,7.1,-1
1975/4/26,3.08,0,9.8,0,17.1,0,9.5,1.4
1975/4/27,4.83,4,0,0,11.9,0,6.2,0.8
1975/4/28,7.21,0,4.6,0,11.3,0,3.4,-2.8
1975/4/29,12.96,0,1,0,10,0,4.9,-1.4
1975/4/30,10.41,0,9.6,0,12.2,0,2.9,-3
1975/5/1,13.88,0,3,0,12.4,0,7.2,3.1
1975/5/2,4.38,0,7.9,0,9.6,0,6.9,2.9
1975/5/3,2.54,4,0,0,13.7,0,2.6,-4
1975/5/4,0.92,0,0,0,14.2,0,3.6,-3
1975/5/5,5.63,0,0,0,12.2,0,6.4,-1
1975/5/6,6.96,0,0,0,13.5,0,7.2,-3.1
1975/5/7,12.04,0,0,0,15.9,0,6.6,-2.8
1975/5/8,11.08,0,4.2,0,10.9,0,10,1.7
1975/5/9,7.41,0,16.8,0,10.8,0,7.1,4.9
1975/5/10,9.54,4,0,0,10.9,0,7.2,3.2
1975/5/11,5.33,0,2.8,0,13,0,3.3,-2
1975/5/12,7.33,0,0.5,0,13.6,0,8.2,NA
1975/5/13,2.13,0,2,0,15.7,0,8.7,4.1
1975/5/14,6.21,0,0.7,0,10.7,0,8.1,2.2
1975/5/15,7.87,4,0,0,12.4,0,6.6,1.3
1975/5/16,3.13,0,0,0,13.3,0,2.1,-5
1975/5/17,2.21,0,0,0,14.9,0,2.8,-5
1975/5/18,3.92,0,0,0,16.7,0,1.4,-3.5
1975/5/19,4.04,0,0,0,17.2,0,6,-1.5
1975/5/20,2.54,0,0,0,19.6,0,6.8,-0.2
1975/5/21,3.71,0,0,0,16.6,0,6.1,-1
1975/5/22,6.21,0,0,0,12.9,0,3.6,-3.9
1975/5/23,5.88,0,0,0,14.4,0,2.7,-4
1975/5/24,5.71,0,0,0,12.2,0,3.5,-3.8
1975/5/25,7.96,0,0,0,12.9,0,2.6,0.5
1975/5/26,9.62,0,0,0,15.1,0,9.2,3.2
1975/5/27,9.92,0,0,0,15.2,0,7.2,-1
1975/5/28,6.87,0,0,0,15.6,0,7.9,-0.6
1975/5/29,3.92,0,0,0,14.9,0,3.6,-0.5
1975/5/30,5.33,0,0,0,12.2,0,9.3,-3.4
1975/5/31,3,0,0,0,13.4,0,1.6,-7
1975/6/1,8.38,0,2.1,0,13,0,2.8,-4.8
1975/6/2,17.21,0,0.4,0,12,0,4.1,-4
1975/6/3,5.91,0,2.2,0,14.6,0,3.2,-4
1975/6/4,3.75,0,1,0,18.3,0,4.4,-3.5
1975/6/5,9.13,4,0,0,20.7,0,9.2,7.1
1975/6/6,7.46,0,0,0,21.7,0,12.8,4
1975/6/7,2.88,0,0,0,21.2,0,14.6,7.3
1975/6/8,3.92,0,0,0,21.7,0,10.2,1.1
1975/6/9,4.58,0,0,0,21.1,0,10.4,1.6
1975/6/10,1.58,0,0,0,22.5,0,10.1,0.5
1975/6/11,1.58,0,0,0,24,0,10.6,0.6
1975/6/12,3.75,0,0,0,19.4,0,13.1,4.5
1975/6/13,7.58,0,0,0,20.3,0,10.2,4
1975/6/14,9,0,0,0,17.9,0,13.5,7.2
1975/6/15,5.63,0,2.2,0,15.8,0,8.2,1
1975/6/16,3.33,0,5,0,15.6,0,7.7,-2
1975/6/17,4.42,4,0,0,18.1,0,8.4,1.6
1975/6/18,10.46,0,0,0,19.9,0,12.2,7
1975/6/19,11.71,0,0,0,22.2,0,14.4,5.7
1975/6/20,4.42,0,0,0,18.9,0,15.6,7.2
1975/6/21,3.54,0,0,0,20.3,0,11.3,7.3
1975/6/22,2.5,0,0,0,20.2,0,9.9,7.1
1975/6/23,6.04,0,0,0,23.2,0,12.7,6
1975/6/24,4.08,0,0,0,19.2,0,14,4.2
1975/6/25,1.79,0,0.6,0,19.6,0,10.9,6.8
1975/6/26,5.46,0,0,0,18.1,0,12.8,4.4
1975/6/27,6.87,0,0,0,17.8,0,7.6,6.1
1975/6/28,6.04,0,0,0,17.1,0,10.2,2.7
1975/6/29,1.83,0,0,0,18.7,0,6.7,7.6
1975/6/30,1.63,0,0,0,21.7,0,11,7.2
1975/7/1,2.92,0,0,0,22.5,0,11.3,11.1
1975/7/2,4.79,0,0,0,23.5,0,10.6,11.6
1975/7/3,3.96,0,0,0,23.8,0,10.2,11.3
1975/7/4,4.12,0,0,0,21.2,0,12.7,9.8
1975/7/5,4.71,0,0,0,21.1,0,12.1,10.5
1975/7/6,4.63,0,0,0,22.2,0,11,NA
1975/7/7,8.5,0,0.5,0,19,0,13.9,12
1975/7/8,8.67,0,0.5,0,18,0,13.9,8.4
1975/7/9,8.29,0,9.7,0,20.1,0,13.7,8.7
1975/7/10,6.67,0,1.8,0,21.3,0,14.6,10.7
1975/7/11,9.13,4,0,0,21.1,0,15.7,10.6
1975/7/12,5.96,0,1,0,20.2,0,12.2,11.3
1975/7/13,6.58,0,0.1,0,23.6,0,14.8,14.5
1975/7/14,10.71,0,1,0,23.1,0,16.8,15.7
1975/7/15,14.37,0,0.6,0,22,0,13.7,11.2
1975/7/16,7.58,0,0,0,22.6,0,14.3,11.6
1975/7/17,2.79,0,0,0,19.5,0,14.5,13.9
1975/7/18,5.21,0,0.9,0,20.3,0,13,11.7
1975/7/19,8.54,0,0.9,0,23,0,15.4,11.7
1975/7/20,9.79,0,0,0,21.6,0,14.3,12.3
1975/7/21,13.79,0,0,0,18.8,0,12.6,9.8
1975/7/22,17.29,0,6.1,0,17.8,0,15.4,14.3
1975/7/23,14.62,0,0.7,0,17.3,0,11.3,8.7
1975/7/24,13.75,0,0.8,0,17.5,0,9.9,6.7
1975/7/25,9.59,4,0,0,19.5,0,12,9.6
1975/7/26,9.46,0,0,0,23.5,0,14.6,12.1
1975/7/27,4.08,0,0,0,21.4,0,12.4,8.5
1975/7/28,5.83,0,0.2,0,25.1,0,14.9,9.6
1975/7/29,6.04,0,5,0,22.4,0,17.2,14.9
1975/7/30,3.75,0,0.4,0,18.7,0,14,13.1
1975/7/31,6.04,0,0,0,19.4,0,9.2,4
1975/8/1,2.71,0,0,0,21.2,0,10.1,4.5
1975/8/2,3.33,0,0,0,19.5,0,10.6,5
1975/8/3,4.38,0,0,0,25.7,0,13.1,9.1
1975/8/4,3.83,0,0.1,0,25.8,0,16.5,10
1975/8/5,7.75,0,3.2,0,24,0,16.4,11.3
1975/8/6,9.46,4,0,0,22.3,0,13.8,13
1975/8/7,4.83,0,0,0,22.4,0,14.9,8.2
1975/8/8,4.83,0,12,0,22.5,0,12.8,13
1975/8/9,5.29,4,0,0,18.4,0,12.6,11.5
1975/8/10,0.92,4,0,0,20.2,0,14.9,10
1975/8/11,2.75,4,0,0,22.4,0,13.6,11
1975/8/12,5.88,4,0,0,18.8,0,12.7,7.7
1975/8/13,2.62,0,0.3,0,21.2,0,14.9,10.6
1975/8/14,3.25,4,0,0,21.7,0,12.1,6.8
1975/8/15,5.75,0,0,0,20.2,0,15,11.5
1975/8/16,9.54,4,0,0,20.6,0,12.8,9.2
1975/8/17,2.79,0,1.2,0,20.4,0,9,4
1975/8/18,5.33,0,2.1,0,19.4,0,15,11.9
1975/8/19,8.38,4,0,0,23.3,0,13.2,8
1975/8/20,11.5,0,2.4,0,21.2,0,14.4,10.6
1975/8/21,8.42,0,0.1,0,18.6,0,9.6,5
1975/8/22,9.42,0,0.3,0,18.3,0,11.7,8
1975/8/23,6.29,0,0.2,0,20.9,0,8.9,3.3
1975/8/24,6.34,4,0,0,21,0,10.9,5.6
1975/8/25,5,0,0.3,0,21,0,13.1,9
1975/8/26,2.46,4,0,0,24.6,0,13,13.7
1975/8/27,3,4,0,0,22.7,0,15.9,10.9
1975/8/28,3.17,0,0,0,23.6,0,13.6,8.2
1975/8/29,8.29,0,3,0,17.2,0,14.6,11
1975/8/30,14,0,0.4,0,16.8,0,9.4,4.5
1975/8/31,6.42,0,0,0,20,0,9.8,5.9
1975/9/1,5.5,0,0,0,21.6,0,10.7,5.6
1975/9/2,7.46,0,0,0,19.6,0,14.2,3
1975/9/3,6.54,0,0,0,18.7,0,8.4,3.1
1975/9/4,9.71,0,0,0,17.4,0,6.3,0.1
1975/9/5,7.04,0,0.6,0,18.1,0,12.9,10
1975/9/6,5.09,0,1.3,0,18.1,0,13.4,9
1975/9/7,4.96,4,0,0,17.4,0,12.1,6.6
1975/9/8,10,0,0.8,0,17.9,0,13.1,9.5
1975/9/9,11.5,0,3.4,0,18,0,12.6,7.9
1975/9/10,9.33,0,2.9,0,16.6,0,10.5,5
1975/9/11,8.79,0,1.2,0,14.6,0,7.1,0.6
1975/9/12,12.87,0,1.3,0,15.5,0,8.1,3.6
1975/9/13,9.25,4,0,0,13.8,0,4.5,-1.8
1975/9/14,12.92,0,1.2,0,14.2,0,5,0
1975/9/15,7.75,4,0,0,15.3,0,5.6,0
1975/9/16,4.92,0,23.6,0,15.5,0,4,-2.4
1975/9/17,6.29,0,36.4,0,15.6,0,11.9,9.6
1975/9/18,6.63,4,0,0,15.7,0,10,6.6
1975/9/19,8.25,0,0.7,0,16.1,0,5.5,-0.5
1975/9/20,11.42,4,0,0,17,0,9.2,4.2
1975/9/21,9.29,0,0,0,17.2,0,9.6,4.6
1975/9/22,16.25,0,0.3,0,17.8,0,13.5,8.6
1975/9/23,12.25,0,2.7,0,16.7,0,9.9,7.9
1975/9/24,15.67,0,2.7,0,15.5,0,10.1,5
1975/9/25,12.42,0,0.3,0,14.7,0,11.6,8
1975/9/26,8.12,0,10,0,14.6,0,5.6,0.2
1975/9/27,14.12,0,3.8,0,15.1,0,8.4,1.2
1975/9/28,9.96,0,5,0,15.3,0,0.9,-6
1975/9/29,14.42,0,2.3,0,17.3,0,12.9,9.6
1975/9/30,8.67,0,3.3,0,15.7,0,8.6,0
1975/10/1,11.25,4,0,0,16.4,0,9.4,4.2
1975/10/2,9.75,0,18.7,0,15.6,0,7.6,-1.2
1975/10/3,13.88,0,1,0,14.9,0,6.3,1.2
1975/10/4,18.46,4,0,0,15.2,0,11.3,6.6
1975/10/5,13.33,0,0.9,0,16.8,0,12.9,8.2
1975/10/6,5.09,4,0,0,16.8,0,10.7,5.5
1975/10/7,2.08,0,0,0,15.4,0,9.6,2.9
1975/10/8,1.08,0,0.1,0,15.2,0,11.9,7.5
1975/10/9,4.58,0,2.2,0,16.2,0,8.8,0.6
1975/10/10,8.38,4,0,0,11.7,0,8.4,2.1
1975/10/11,6,4,0,0,12.1,0,3.2,2.6
1975/10/12,1.46,4,0,0,10.2,0,7.5,2.5
1975/10/13,7.96,0,0.3,0,11.6,0,2.2,-1.5
1975/10/14,7.08,0,2.3,0,15.3,0,8,0
1975/10/15,6.96,0,2.3,0,12.4,0,3.3,6.3
1975/10/16,5.09,0,0.3,0,12.3,0,6.5,1.9
1975/10/17,6.04,4,0,0,10.6,0,3,-2.1
1975/10/18,4.29,4,0,0,13.3,0,4.5,0.2
1975/10/19,14,4,0,0,12.3,0,5,-2
1975/10/20,16.04,0,0,0,13.2,0,10.9,6.2
1975/10/21,16.66,0,0.7,0,13.1,0,11.1,7.2
1975/10/22,21.42,0,1.1,0,14,0,10.5,6.1
1975/10/23,11.75,0,0.6,0,15.9,0,11,8.5
1975/10/24,8.04,0,0.1,0,20.3,0,11.6,4.1
1975/10/25,9.96,0,0,0,17.7,0,13.9,8
1975/10/26,3.46,0,0,0,17.1,0,8.3,0.5
1975/10/27,2.29,0,0,0,15.6,0,5.8,-1
1975/10/28,5.5,0,0,0,17.8,0,7.8,-0.8
1975/10/29,9.46,0,0.2,0,16,0,4.7,-2.6
1975/10/30,11.42,4,0,0,16.6,0,12.5,8.6
1975/10/31,12.46,0,0.3,0,15,0,13.5,9.6
1975/11/1,9.92,4,0,0,11,0,7.3,1.4
1975/11/2,9.71,0,0.7,0,14,0,1.5,-9.5
1975/11/3,11.67,4,0,0,12.6,0,5.6,-1.2
1975/11/4,12.5,0,0.1,0,12.2,0,8,NA
1975/11/5,6.38,0,1.4,0,11.5,0,3.2,-5
1975/11/6,8.58,4,0,0,9.5,0,6.6,-3.6
1975/11/7,5.5,4,0,0,10.3,0,4.1,-4.5
1975/11/8,8.79,0,0,0,10.6,0,5.5,-3.5
1975/11/9,11.67,0,1,0,10.7,0,8.7,1.6
1975/11/10,6.13,0,24.7,0,7.9,0,7.5,2.6
1975/11/11,5.66,0,2.7,0,9.4,0,4.1,-2.9
1975/11/12,9.71,4,0,0,10.3,0,5.1,NA
1975/11/13,6.96,4,0,0,9.1,0,8.7,4.7
1975/11/14,4.96,0,1.8,0,13.2,0,7.3,1.8
1975/11/15,9.87,0,8.7,0,14.2,0,7.9,4.5
1975/11/16,18.21,4,0,0,8.1,0,5.2,0.1
1975/11/17,14,4,0,0,8,0,2.8,-3.4
1975/11/18,11.54,0,3.1,0,11.4,0,0.6,-6.5
1975/11/19,18.54,0,1.9,0,12.9,0,1.6,-3.2
1975/11/20,7.08,4,0,0,12,0,9.2,4.2
1975/11/21,0.63,4,0,0,10.2,0,6.6,2.2
1975/11/22,9.38,0,0.7,0,14.5,0,2.6,-3
1975/11/23,9.21,0,0.6,0,11.7,0,7.3,4.3
1975/11/24,10.92,0,1.4,0,13.9,0,2.4,-6.6
1975/11/25,11.87,4,0,0,11.3,0,6.7,4.5
1975/11/26,12,0,2.2,0,6.7,0,1,-5.5
1975/11/27,18.66,4,0,0,10.9,0,2.1,-3.3
1975/11/28,10.83,0,0.5,0,8,0,4.3,-2.5
1975/11/29,8.38,0,0,0,6.3,0,0.4,-7.9
1975/11/30,10.63,0,6,0,11.3,1,-0.6,-8
1975/12/1,13.96,0,11.2,0,10.6,1,-0.8,8.2
1975/12/2,16.62,4,0,0,8.3,0,4.9,NA
1975/12/3,10.46,4,0,0,7.8,0,2,-5.3
1975/12/4,11.29,0,0.3,0,10.3,0,6.1,2.3
1975/12/5,10.46,0,0.2,0,10.6,0,7.4,5.4
1975/12/6,6.29,0,0.2,0,11,0,8.7,5.6
1975/12/7,8.87,0,0.1,0,9.3,0,7.3,5
1975/12/8,6.04,4,0,0,7,0,4.2,3.5
1975/12/9,7.29,4,0,0,6.2,0,2.5,-3.6
1975/12/10,5.71,0,0.1,0,6.3,0,4.5,2.2
1975/12/11,5.33,0,2,0,7.4,0,4.6,1.2
1975/12/12,11.63,0,0.3,0,3.9,0,0.3,-5.5
1975/12/13,9.5,4,0,0,4.2,1,-2,-10
1975/12/14,8.42,4,0,0,6.3,1,-1.9,-2.3
1975/12/15,7.92,4,0,0,5.7,0,3.1,-1.8
1975/12/16,9.42,0,1.5,0,7.3,0,2.7,-0.3
1975/12/17,12.04,4,0,0,4.7,0,3,-3.6
1975/12/18,10,0,0.4,0,5.9,1,-1.3,-8
1975/12/19,6.67,4,0,0,7.3,0,1.2,2.1
1975/12/20,9.17,4,0,0,9,0,4.5,-2
1975/12/21,12.33,4,0,0,10.1,0,6.3,1.6
1975/12/22,10.88,4,0,0,10,0,6.7,1.2
1975/12/23,12.5,0,3.7,0,9.6,0,7.3,2.1
1975/12/24,12.21,0,0.1,0,10.2,0,1,-4.2
1975/12/25,13.96,4,0,0,10.1,0,1.9,5.2
1975/12/26,11.38,4,0,0,8.1,0,6.6,2.7
1975/12/27,13.17,4,0,0,10,0,6.8,4.5
1975/12/28,13.04,0,1,0,11,0,6.8,6
1975/12/29,9.46,4,0,0,11.6,0,6.8,3.6
1975/12/30,17.79,0,3.9,0,11.7,0,9.5,6
1975/12/31,7.08,0,1.1,0,5.6,0,4.8,2.4
1976/1/1,13.17,0,13,0,12.2,0,1.3,-3.5
1976/1/2,18.96,0,3.1,0,13.5,0,3.7,-2
1976/1/3,13.29,0,6.1,0,6.2,0,2.9,-2
1976/1/4,13.62,0,1,0,11.3,0,2.3,-0.3
1976/1/5,15.63,0,0.6,0,10.8,0,6,-3.7
1976/1/6,14.83,4,0,0,11,0,8.8,4.5
1976/1/7,14.58,4,0,0,11.3,0,9.3,4.9
1976/1/8,14.37,0,17,0,12,0,9.5,5.5
1976/1/9,7.17,0,3,0,10.3,0,5.9,4
1976/1/10,21.29,0,1.2,0,11.9,0,2.4,-1
1976/1/11,19.12,4,0,0,11.2,0,10,7
1976/1/12,16.42,4,0,0,11.2,0,9,5
1976/1/13,11.46,4,0,0,10,0,9,4.2
1976/1/14,11.92,4,0,0,9.3,0,6.2,1
1976/1/15,8.38,0,0,0,8.9,0,4.3,-3.2
1976/1/16,8.25,4,0,0,9.9,0,7,3
1976/1/17,3.42,4,0,0,8.8,0,7,4.6
1976/1/18,13.83,0,1,0,8.6,0,7,5
1976/1/19,20.75,0,1,0,11.6,0,4.5,2.1
1976/1/20,25.96,4,0,0,7.9,0,7.1,4
1976/1/21,20.79,0,0.4,0,10.4,0,4.9,2
1976/1/22,21.67,0,0.6,0,11.6,0,6.9,6
1976/1/23,14.12,0,0.7,0,5.1,0,2.6,0
1976/1/24,13.29,4,0,0,4.2,1,-0.4,-4.2
1976/1/25,10.21,0,0.5,0,3.3,1,-1.3,-5
1976/1/26,11.46,0,0.6,0,5.1,1,-1,-5
1976/1/27,9.25,4,0,0,7.6,1,-1.3,-6.1
1976/1/28,16.71,0,8,0,8.1,1,-1,1.5
1976/1/29,23.13,0,1.7,0,7.6,0,4.9,0.4
1976/1/30,23.5,4,0,0,5.2,0,4,2.3
1976/1/31,18.21,4,0,0,3.7,0,0.8,-1.5
1976/2/1,11.58,4,0,0,3.4,0,2,0.2
1976/2/2,11.21,0,2.3,0,3.4,0,2.7,1.5
1976/2/3,10.58,0,0.6,0,5.6,0,1.2,-0.4
1976/2/4,13.62,0,0.2,0,5.6,0,2.6,2
1976/2/5,12.79,0,2.4,0,5,0,3.6,2.4
1976/2/6,4.58,4,0,0,5.8,0,2.8,1.6
1976/2/7,9.5,4,0,0,10.7,1,-0.9,-5.7
1976/2/8,11.17,4,0,0,12.6,0,5.1,4.5
1976/2/9,16.17,0,0,0,13.8,0,3.6,-1.1
1976/2/10,15.16,0,5.1,0,7.6,0,2,-1
1976/2/11,17.12,0,4.9,0,9.5,0,0.9,-1.2
1976/2/12,17.41,0,2.2,0,11,0,1.9,2
1976/2/13,8.79,4,0,0,8.5,0,3.7,0.2
1976/2/14,4.25,0,0.1,0,8.3,0,0.4,-2.2
1976/2/15,9.42,4,0,0,9.2,0,5.8,4.1
1976/2/16,8.5,0,0,0,6.6,0,5.6,3.4
1976/2/17,4.38,0,0,0,4.4,0,2.5,1.5
1976/2/18,2.92,0,0,0,6.4,1,-0.5,-5
1976/2/19,10.08,4,0,0,9.6,0,3.7,2.3
1976/2/20,12.25,0,2.2,0,8.8,0,3.9,1
1976/2/21,10.17,4,0,0,12.1,0,6.5,5
1976/2/22,12.08,4,0,0,12.9,0,5.7,5.2
1976/2/23,11.29,0,6.1,0,13.3,0,9,8
1976/2/24,13.29,4,0,0,12.5,0,3.1,-0.8
1976/2/25,14.17,0,0,0,14.1,0,5.6,4
1976/2/26,8.46,4,0,0,13.6,0,9.3,6.5
1976/2/27,5.75,0,0,0,11.2,0,9,8
1976/2/28,6.71,4,0,0,11.1,0,7.4,5.5
1976/2/29,11.71,0,3.5,0,11.4,0,6,2.5
1976/3/1,6.5,4,0,0,11.2,0,3.5,-5.5
1976/3/2,6.96,4,0,0,11,1,-1,-4.5
1976/3/3,10.04,4,0,0,9.7,0,3.6,-1
1976/3/4,7.87,0,0,0,11.9,0,2.9,-1
1976/3/5,11.54,0,0,0,11.7,0,5.5,0.9
1976/3/6,20.79,0,0,0,6.7,0,5,4
1976/3/7,14.33,0,0,0,4.5,0,2.5,1.3
1976/3/8,7.54,4,0,0,5,0,1.8,0.2
1976/3/9,7.58,0,4.4,0,8.8,1,-6.7,-9.6
1976/3/10,12.71,4,0,0,9.2,0,1.4,5.5
1976/3/11,11.34,0,5.2,0,8.6,0,7.6,6.5
1976/3/12,15.92,0,16.3,0,5.6,0,1,1.5
1976/3/13,12,0,0.1,0,7,0,4.3,3.7
1976/3/14,15.37,0,0.7,0,8.5,1,-0.5,-3.8
1976/3/15,9.59,0,0.3,0,9.5,0,4.4,0.5
1976/3/16,10.79,0,3.1,0,8.6,0,2.2,-0.9
1976/3/17,8.04,0,0.1,0,10.7,0,1.2,-0.8
1976/3/18,11.12,0,3.9,0,8.5,1,-0.7,-5.1
1976/3/19,14.58,0,1.8,0,6.4,0,5.4,3.2
1976/3/20,16.88,0,5,0,9.6,0,5,4.5
1976/3/21,6.83,0,0.5,0,10.6,0,5.9,5
1976/3/22,5.71,0,0.4,0,5.3,0,3.6,2.5
1976/3/23,5.96,4,0,0,9,1,-2.9,-7.4
1976/3/24,12.96,0,5,0,12.5,0,4.6,4.1
1976/3/25,15.29,0,1.5,0,10.9,0,8.4,7.5
1976/3/26,16.58,0,1.7,0,10,0,2.7,0.1
1976/3/27,20.88,0,0,0,12.4,0,6.3,5.1
1976/3/28,18.71,0,2.5,0,11.9,0,8.5,7.2
1976/3/29,17,0,0.2,0,10.9,0,6.8,4.6
1976/3/30,15.63,4,0,0,13.7,0,6.9,4.8
1976/3/31,17,0,0.1,0,12.2,0,4.1,7
1976/4/1,6.87,0,0.8,0,9.3,0,4.1,-0.2
1976/4/2,10.79,0,0.4,0,8.5,0,0.9,-1.5
1976/4/3,12.87,0,0.2,0,10.6,1,-0.9,-4.8
1976/4/4,12.21,0,0,0,12,0,3.5,1.3
1976/4/5,16.38,0,0,0,14.5,0,5.9,6.4
1976/4/6,14.71,0,0,0,12.2,0,9.2,8.5
1976/4/7,10.63,0,0,0,11.1,0,8.1,7.3
1976/4/8,7.21,0,0,0,13.1,0,0.4,-4.5
1976/4/9,6,0,0,0,14.4,0,7.8,6.5
1976/4/10,10.34,0,5.8,0,14,0,4,-1.9
1976/4/11,11.34,0,4.4,0,7.8,0,6.2,5.8
1976/4/12,8.29,0,2,0,12.1,0,2.2,-0.9
1976/4/13,15,0,1.5,0,12,0,4.6,0.5
1976/4/14,17.67,0,0,0,11,0,4.6,2
1976/4/15,8.79,0,0,0,13.5,0,4.8,1.4
1976/4/16,6.46,0,0,0,15.6,0,4.4,-0.4
1976/4/17,9.42,0,0,0,14.2,0,9.6,8.2
1976/4/18,5.63,0,0,0,13.4,0,10.2,9.1
1976/4/19,5.88,0,0,0,15.4,0,9.5,7.8
1976/4/20,8,0,0,0,14,0,8.9,5.9
1976/4/21,8.83,0,0,0,12,0,5.5,1.8
1976/4/22,14.79,0,0,0,9.5,0,7.5,4
1976/4/23,9.96,0,0,0,10,0,5.5,3
1976/4/24,9.87,0,0,0,12,0,1.9,-1.6
1976/4/25,11.25,0,0,0,10.9,0,8.1,7.1
1976/4/26,8.25,0,0,0,11.3,0,6.3,2
1976/4/27,9.59,0,0,0,10,0,6.5,3.4
1976/4/28,7.29,0,0,0,9.5,0,4.6,0.4
1976/4/29,3.54,0,0,0,13,1,-0.5,-3.9
1976/4/30,5.54,4,0,0,13.9,0,7.8,6.4
1976/5/1,11.96,0,7.7,0,12.3,0,7.1,2.6
1976/5/2,12.38,0,0.7,0,14.5,0,6.2,4
1976/5/3,14.96,0,5.4,0,12.9,0,6.6,4.5
1976/5/4,7.08,4,0,0,13.3,0,6.8,5
